Time,localbitcoins
2015-03-09 00:00:00 UTC,45.0396
2015-03-10 00:00:00 UTC,42.1167
2015-03-11 00:00:00 UTC,22.7552
2015-03-12 00:00:00 UTC,29.9564
2015-03-13 00:00:00 UTC,27.4018
2015-03-14 00:00:00 UTC,33.8977
2015-03-15 00:00:00 UTC,8.6056
2015-03-16 00:00:00 UTC,28.7359
2015-03-17 00:00:00 UTC,13.6653
2015-03-18 00:00:00 UTC,19.4987
2015-03-19 00:00:00 UTC,25.0981
2015-03-20 00:00:00 UTC,13.8127
2015-03-21 00:00:00 UTC,4.6445
2015-03-22 00:00:00 UTC,9.2445
2015-03-23 00:00:00 UTC,17.0879
2015-03-24 00:00:00 UTC,18.9741
2015-03-25 00:00:00 UTC,19.2706
2015-03-26 00:00:00 UTC,4.9951
2015-03-27 00:00:00 UTC,15.1302
2015-03-28 00:00:00 UTC,15.1736
2015-03-29 00:00:00 UTC,5.009
2015-03-30 00:00:00 UTC,23.2293
2015-03-31 00:00:00 UTC,15.4059
2015-04-01 00:00:00 UTC,15.4145
2015-04-02 00:00:00 UTC,38.8258
2015-04-03 00:00:00 UTC,14.2167
2015-04-04 00:00:00 UTC,14.4715
2015-04-05 00:00:00 UTC,18.3936
2015-04-06 00:00:00 UTC,31.1197
2015-04-07 00:00:00 UTC,21.8456
2015-04-08 00:00:00 UTC,14.2824
2015-04-09 00:00:00 UTC,19.0168
2015-04-10 00:00:00 UTC,9.1954
2015-04-11 00:00:00 UTC,10.3292
2015-04-12 00:00:00 UTC,3.4497
2015-04-13 00:00:00 UTC,14.7069
2015-04-14 00:00:00 UTC,17.5176
2015-04-15 00:00:00 UTC,22.4812
2015-04-16 00:00:00 UTC,10.7254
2015-04-17 00:00:00 UTC,27.0435
2015-04-18 00:00:00 UTC,23.3273
2015-04-19 00:00:00 UTC,8.5575
2015-04-20 00:00:00 UTC,24.7934
2015-04-21 00:00:00 UTC,39.3481
2015-04-22 00:00:00 UTC,91.3844
2015-04-23 00:00:00 UTC,14.2335
2015-04-24 00:00:00 UTC,18.9107
2015-04-25 00:00:00 UTC,20.5979
2015-04-26 00:00:00 UTC,8.5709
2015-04-27 00:00:00 UTC,34.7905
2015-04-28 00:00:00 UTC,16.7142
2015-04-29 00:00:00 UTC,27.3066
2015-04-30 00:00:00 UTC,7.4843
2015-05-01 00:00:00 UTC,22.5651
2015-05-02 00:00:00 UTC,27.3844
2015-05-03 00:00:00 UTC,27.0262
2015-05-04 00:00:00 UTC,45.7647
2015-05-05 00:00:00 UTC,28.8261
2015-05-06 00:00:00 UTC,27.3314
2015-05-07 00:00:00 UTC,12.4607
2015-05-08 00:00:00 UTC,24.9696
2015-05-09 00:00:00 UTC,7.91
2015-05-10 00:00:00 UTC,21.4085
2015-05-11 00:00:00 UTC,15.0844
2015-05-12 00:00:00 UTC,23.9875
2015-05-13 00:00:00 UTC,31.0108
2015-05-14 00:00:00 UTC,27.5494
2015-05-15 00:00:00 UTC,39.9787
2015-05-16 00:00:00 UTC,20.0736
2015-05-17 00:00:00 UTC,17.5051
2015-05-18 00:00:00 UTC,18.8117
2015-05-19 00:00:00 UTC,28.9399
2015-05-20 00:00:00 UTC,19.6326
2015-05-21 00:00:00 UTC,16.7481
2015-05-22 00:00:00 UTC,23.5454
2015-05-23 00:00:00 UTC,24.7623
2015-05-24 00:00:00 UTC,4.6578
2015-05-25 00:00:00 UTC,20.6497
2015-05-26 00:00:00 UTC,35.3676
2015-05-27 00:00:00 UTC,67.6868
2015-05-28 00:00:00 UTC,31.1419
2015-05-29 00:00:00 UTC,24.858
2015-05-30 00:00:00 UTC,22.3978
2015-05-31 00:00:00 UTC,12.8529
2015-06-01 00:00:00 UTC,38.756
2015-06-02 00:00:00 UTC,24.8285
2015-06-03 00:00:00 UTC,32.5503
2015-06-04 00:00:00 UTC,22.6322
2015-06-05 00:00:00 UTC,22.9863
2015-06-06 00:00:00 UTC,32.1236
2015-06-07 00:00:00 UTC,5.1821
2015-06-08 00:00:00 UTC,18.8266
2015-06-09 00:00:00 UTC,33.775
2015-06-10 00:00:00 UTC,26.8096
2015-06-11 00:00:00 UTC,29.1525
2015-06-12 00:00:00 UTC,34.4378
2015-06-13 00:00:00 UTC,31.1801
2015-06-14 00:00:00 UTC,9.9509
2015-06-15 00:00:00 UTC,44.552
2015-06-16 00:00:00 UTC,34.829
2015-06-17 00:00:00 UTC,29.3684
2015-06-18 00:00:00 UTC,27.0503
2015-06-19 00:00:00 UTC,48.8404
2015-06-20 00:00:00 UTC,34.3989
2015-06-21 00:00:00 UTC,38.4587
2015-06-22 00:00:00 UTC,32.0193
2015-06-23 00:00:00 UTC,30.6405
2015-06-24 00:00:00 UTC,44.0293
2015-06-25 00:00:00 UTC,25.6894
2015-06-26 00:00:00 UTC,62.5731
2015-06-27 00:00:00 UTC,15.7267
2015-06-28 00:00:00 UTC,13.6031
2015-06-29 00:00:00 UTC,38.4425
2015-06-30 00:00:00 UTC,42.6351
2015-07-01 00:00:00 UTC,41.266
2015-07-02 00:00:00 UTC,28.0903
2015-07-03 00:00:00 UTC,34.3298
2015-07-04 00:00:00 UTC,15.6475
2015-07-05 00:00:00 UTC,23.278
2015-07-06 00:00:00 UTC,25.3256
2015-07-07 00:00:00 UTC,22.5084
2015-07-08 00:00:00 UTC,31.3458
2015-07-09 00:00:00 UTC,37.3208
2015-07-10 00:00:00 UTC,36.2411
2015-07-11 00:00:00 UTC,11.3321
2015-07-12 00:00:00 UTC,25.428
2015-07-13 00:00:00 UTC,26.6467
2015-07-14 00:00:00 UTC,27.978
2015-07-15 00:00:00 UTC,38.5801
2015-07-16 00:00:00 UTC,15.0849
2015-07-17 00:00:00 UTC,24.7331
2015-07-18 00:00:00 UTC,3.4153
2015-07-19 00:00:00 UTC,11.3375
2015-07-20 00:00:00 UTC,21.308
2015-07-21 00:00:00 UTC,18.5342
2015-07-22 00:00:00 UTC,67.4534
2015-07-23 00:00:00 UTC,16.99
2015-07-24 00:00:00 UTC,19.1391
2015-07-25 00:00:00 UTC,18.3095
2015-07-26 00:00:00 UTC,10.9615
2015-07-27 00:00:00 UTC,22.9647
2015-07-28 00:00:00 UTC,25.6615
2015-07-29 00:00:00 UTC,24.6742
2015-07-30 00:00:00 UTC,17.9055
2015-07-31 00:00:00 UTC,16.7255
2015-08-01 00:00:00 UTC,17.9229
2015-08-02 00:00:00 UTC,12.0139
2015-08-03 00:00:00 UTC,48.2575
2015-08-04 00:00:00 UTC,30.48
2015-08-05 00:00:00 UTC,16.4292
2015-08-06 00:00:00 UTC,25.8791
2015-08-07 00:00:00 UTC,15.1691
2015-08-08 00:00:00 UTC,16.4638
2015-08-09 00:00:00 UTC,13.6648
2015-08-10 00:00:00 UTC,30.9336
2015-08-11 00:00:00 UTC,22.9548
2015-08-12 00:00:00 UTC,28.156
2015-08-13 00:00:00 UTC,57.7132
2015-08-14 00:00:00 UTC,41.2364
2015-08-15 00:00:00 UTC,24.4054
2015-08-16 00:00:00 UTC,14.7335
2015-08-17 00:00:00 UTC,39.826
2015-08-18 00:00:00 UTC,21.1977
2015-08-19 00:00:00 UTC,34.831
2015-08-20 00:00:00 UTC,25.5379
2015-08-21 00:00:00 UTC,38.11
2015-08-22 00:00:00 UTC,42.5062
2015-08-23 00:00:00 UTC,12.2447
2015-08-24 00:00:00 UTC,29.4655
2015-08-25 00:00:00 UTC,37.9316
2015-08-26 00:00:00 UTC,32.7294
2015-08-27 00:00:00 UTC,25.5515
2015-08-28 00:00:00 UTC,40.5923
2015-08-29 00:00:00 UTC,29.9489
2015-08-30 00:00:00 UTC,10.5397
2015-08-31 00:00:00 UTC,34.6148
2015-09-01 00:00:00 UTC,60.4866
2015-09-02 00:00:00 UTC,43.285
2015-09-03 00:00:00 UTC,55.1965
2015-09-04 00:00:00 UTC,62.2478
2015-09-05 00:00:00 UTC,42.1708
2015-09-06 00:00:00 UTC,22.3136
2015-09-07 00:00:00 UTC,38.6794
2015-09-08 00:00:00 UTC,28.9988
2015-09-09 00:00:00 UTC,50.1894
2015-09-10 00:00:00 UTC,45.1882
2015-09-11 00:00:00 UTC,25.8179
2015-09-12 00:00:00 UTC,13.1731
2015-09-13 00:00:00 UTC,12.8144
2015-09-14 00:00:00 UTC,19.6936
2015-09-15 00:00:00 UTC,10.2415
2015-09-16 00:00:00 UTC,32.4089
2015-09-17 00:00:00 UTC,26.0881
2015-09-18 00:00:00 UTC,29.9341
2015-09-19 00:00:00 UTC,10.8534
2015-09-20 00:00:00 UTC,11.7415
2015-09-21 00:00:00 UTC,35.2222
2015-09-22 00:00:00 UTC,28.8153
2015-09-23 00:00:00 UTC,30.1921
2015-09-24 00:00:00 UTC,23.5078
2015-09-25 00:00:00 UTC,26.3525
2015-09-26 00:00:00 UTC,21.606
2015-09-27 00:00:00 UTC,9.6826
2015-09-28 00:00:00 UTC,55.7709
2015-09-29 00:00:00 UTC,36.5483
2015-09-30 00:00:00 UTC,35.3124
2015-10-01 00:00:00 UTC,22.5271
2015-10-02 00:00:00 UTC,18.4277
2015-10-03 00:00:00 UTC,41.8465
2015-10-04 00:00:00 UTC,14.7539
2015-10-05 00:00:00 UTC,35.6452
2015-10-06 00:00:00 UTC,89.1019
2015-10-07 00:00:00 UTC,41.0561
2015-10-08 00:00:00 UTC,30.4002
2015-10-09 00:00:00 UTC,26.8674
2015-10-10 00:00:00 UTC,5.8176
2015-10-11 00:00:00 UTC,21.1545
2015-10-12 00:00:00 UTC,14.4244
2015-10-13 00:00:00 UTC,28.029
2015-10-14 00:00:00 UTC,25.83
2015-10-15 00:00:00 UTC,50.3089
2015-10-16 00:00:00 UTC,28.9714
2015-10-17 00:00:00 UTC,87.0041
2015-10-18 00:00:00 UTC,13.099
2015-10-19 00:00:00 UTC,36.0864
2015-10-20 00:00:00 UTC,68.9931
2015-10-21 00:00:00 UTC,30.8916
2015-10-22 00:00:00 UTC,45.0447
2015-10-23 00:00:00 UTC,26.5422
2015-10-24 00:00:00 UTC,7.1439
2015-10-25 00:00:00 UTC,12.2002
2015-10-26 00:00:00 UTC,70.2193
2015-10-27 00:00:00 UTC,58.5747
2015-10-28 00:00:00 UTC,85.5824
2015-10-29 00:00:00 UTC,99.1417
2015-10-30 00:00:00 UTC,72.3634
2015-10-31 00:00:00 UTC,56.8251
2015-11-01 00:00:00 UTC,17.5175
2015-11-02 00:00:00 UTC,100.9741
2015-11-03 00:00:00 UTC,122.9748
2015-11-04 00:00:00 UTC,110.1558
2015-11-05 00:00:00 UTC,27.4006
2015-11-06 00:00:00 UTC,29.0211
2015-11-07 00:00:00 UTC,51.6983
2015-11-08 00:00:00 UTC,21.7125
2015-11-09 00:00:00 UTC,59.5966
2015-11-10 00:00:00 UTC,52.0137
2015-11-11 00:00:00 UTC,21.7793
2015-11-12 00:00:00 UTC,46.5302
2015-11-13 00:00:00 UTC,58.3113
2015-11-14 00:00:00 UTC,28.1979
2015-11-15 00:00:00 UTC,35.0659
2015-11-16 00:00:00 UTC,49.9532
2015-11-17 00:00:00 UTC,71.9182
2015-11-18 00:00:00 UTC,49.9527
2015-11-19 00:00:00 UTC,69.1325
2015-11-20 00:00:00 UTC,98.8498
2015-11-21 00:00:00 UTC,120.35
2015-11-22 00:00:00 UTC,32.6591
2015-11-23 00:00:00 UTC,191.7197
2015-11-24 00:00:00 UTC,103.9917
2015-11-25 00:00:00 UTC,107.1943
2015-11-26 00:00:00 UTC,127.2627
2015-11-27 00:00:00 UTC,159.8574
2015-11-28 00:00:00 UTC,83.5768
2015-11-29 00:00:00 UTC,54.1001
2015-11-30 00:00:00 UTC,137.7579
2015-12-01 00:00:00 UTC,91.9832
2015-12-02 00:00:00 UTC,91.229
2015-12-03 00:00:00 UTC,132.9719
2015-12-04 00:00:00 UTC,74.1032
2015-12-05 00:00:00 UTC,93.2083
2015-12-06 00:00:00 UTC,32.9472
2015-12-07 00:00:00 UTC,129.2702
2015-12-08 00:00:00 UTC,138.328
2015-12-09 00:00:00 UTC,100.7548
2015-12-10 00:00:00 UTC,121.7174
2015-12-11 00:00:00 UTC,52.0282
2015-12-12 00:00:00 UTC,60.1916
2015-12-13 00:00:00 UTC,23.2381
2015-12-14 00:00:00 UTC,127.5488
2015-12-15 00:00:00 UTC,78.2401
2015-12-16 00:00:00 UTC,107.2008
2015-12-17 00:00:00 UTC,50.2898
2015-12-18 00:00:00 UTC,49.6298
2015-12-19 00:00:00 UTC,41.9559
2015-12-20 00:00:00 UTC,18.5621
2015-12-21 00:00:00 UTC,45.143
2015-12-22 00:00:00 UTC,45.0837
2015-12-23 00:00:00 UTC,26.4627
2015-12-24 00:00:00 UTC,43.4725
2015-12-25 00:00:00 UTC,16.8967
2015-12-26 00:00:00 UTC,16.1077
2015-12-27 00:00:00 UTC,10.7486
2015-12-28 00:00:00 UTC,28.2219
2015-12-29 00:00:00 UTC,45.4314
2015-12-30 00:00:00 UTC,61.3804
2015-12-31 00:00:00 UTC,33.4887
2016-01-01 00:00:00 UTC,32.2707
2016-01-02 00:00:00 UTC,28.0881
2016-01-03 00:00:00 UTC,8.3323
2016-01-04 00:00:00 UTC,30.2953
2016-01-05 00:00:00 UTC,26.6308
2016-01-06 00:00:00 UTC,40.486
2016-01-07 00:00:00 UTC,89.5006
2016-01-08 00:00:00 UTC,40.1191
2016-01-09 00:00:00 UTC,39.1711
2016-01-10 00:00:00 UTC,15.4029
2016-01-11 00:00:00 UTC,46.2759
2016-01-12 00:00:00 UTC,36.2227
2016-01-13 00:00:00 UTC,25.863
2016-01-14 00:00:00 UTC,39.2637
2016-01-15 00:00:00 UTC,22.2763
2016-01-16 00:00:00 UTC,18.0673
2016-01-17 00:00:00 UTC,12.7112
2016-01-18 00:00:00 UTC,28.6202
2016-01-19 00:00:00 UTC,50.9922
2016-01-20 00:00:00 UTC,22.8135
2016-01-21 00:00:00 UTC,43.7029
2016-01-22 00:00:00 UTC,42.499
2016-01-23 00:00:00 UTC,15.4663
2016-01-24 00:00:00 UTC,21.5373
2016-01-25 00:00:00 UTC,35.7757
2016-01-26 00:00:00 UTC,37.5774
2016-01-27 00:00:00 UTC,36.7259
2016-01-28 00:00:00 UTC,34.1315
2016-01-29 00:00:00 UTC,31.6141
2016-01-30 00:00:00 UTC,25.7107
2016-01-31 00:00:00 UTC,16.6715
2016-02-01 00:00:00 UTC,43.0483
2016-02-02 00:00:00 UTC,31.1329
2016-02-03 00:00:00 UTC,40.1489
2016-02-04 00:00:00 UTC,37.0571
2016-02-05 00:00:00 UTC,50.6447
2016-02-06 00:00:00 UTC,30.4186
2016-02-07 00:00:00 UTC,17.7335
2016-02-08 00:00:00 UTC,69.1334
2016-02-09 00:00:00 UTC,49.4182
2016-02-10 00:00:00 UTC,44.8127
2016-02-11 00:00:00 UTC,26.1508
2016-02-12 00:00:00 UTC,49.627
2016-02-13 00:00:00 UTC,28.216
2016-02-14 00:00:00 UTC,11.2212
2016-02-15 00:00:00 UTC,31.4944
2016-02-16 00:00:00 UTC,32.8996
2016-02-17 00:00:00 UTC,49.5249
2016-02-18 00:00:00 UTC,27.984
2016-02-19 00:00:00 UTC,26.9879
2016-02-20 00:00:00 UTC,37.7701
2016-02-21 00:00:00 UTC,23.9092
2016-02-22 00:00:00 UTC,44.8099
2016-02-23 00:00:00 UTC,38.0513
2016-02-24 00:00:00 UTC,41.6887
2016-02-25 00:00:00 UTC,35.2426
2016-02-26 00:00:00 UTC,30.2722
2016-02-27 00:00:00 UTC,36.8247
2016-02-28 00:00:00 UTC,19.6188
2016-02-29 00:00:00 UTC,43.2857
2016-03-01 00:00:00 UTC,33.4756
2016-03-02 00:00:00 UTC,31.2364
2016-03-03 00:00:00 UTC,48.6017
2016-03-04 00:00:00 UTC,50.044
2016-03-05 00:00:00 UTC,33.5432
2016-03-06 00:00:00 UTC,18.464
2016-03-07 00:00:00 UTC,17.7124
2016-03-08 00:00:00 UTC,34.6949
2016-03-09 00:00:00 UTC,55.2361
2016-03-10 00:00:00 UTC,126.2214
2016-03-11 00:00:00 UTC,56.2066
2016-03-12 00:00:00 UTC,25.2497
2016-03-13 00:00:00 UTC,16.8914
2016-03-14 00:00:00 UTC,38.9909
2016-03-15 00:00:00 UTC,31.8041
2016-03-16 00:00:00 UTC,40.4083
2016-03-17 00:00:00 UTC,41.5263
2016-03-18 00:00:00 UTC,41.3376
2016-03-19 00:00:00 UTC,29.2157
2016-03-20 00:00:00 UTC,14.9577
2016-03-21 00:00:00 UTC,27.114
2016-03-22 00:00:00 UTC,23.2516
2016-03-23 00:00:00 UTC,48.0728
2016-03-24 00:00:00 UTC,10.0677
2016-03-25 00:00:00 UTC,16.4502
2016-03-26 00:00:00 UTC,17.9719
2016-03-27 00:00:00 UTC,12.5775
2016-03-28 00:00:00 UTC,48.1635
2016-03-29 00:00:00 UTC,18.7104
2016-03-30 00:00:00 UTC,45.8872
2016-03-31 00:00:00 UTC,48.9179
2016-04-01 00:00:00 UTC,26.3602
2016-04-02 00:00:00 UTC,28.5156
2016-04-03 00:00:00 UTC,18.7636
2016-04-04 00:00:00 UTC,31.4402
2016-04-05 00:00:00 UTC,31.2832
2016-04-06 00:00:00 UTC,55.7472
2016-04-07 00:00:00 UTC,28.2112
2016-04-08 00:00:00 UTC,32.2798
2016-04-09 00:00:00 UTC,13.9839
2016-04-10 00:00:00 UTC,7.1079
2016-04-11 00:00:00 UTC,28.8344
2016-04-12 00:00:00 UTC,37.4528
2016-04-13 00:00:00 UTC,37.6721
2016-04-14 00:00:00 UTC,29.5831
2016-04-15 00:00:00 UTC,23.3168
2016-04-16 00:00:00 UTC,31.2867
2016-04-17 00:00:00 UTC,17.9327
2016-04-18 00:00:00 UTC,18.6161
2016-04-19 00:00:00 UTC,27.2073
2016-04-20 00:00:00 UTC,36.1345
2016-04-21 00:00:00 UTC,43.1674
2016-04-22 00:00:00 UTC,49.9605
2016-04-23 00:00:00 UTC,15.6587
2016-04-24 00:00:00 UTC,19.895
2016-04-25 00:00:00 UTC,88.5053
2016-04-26 00:00:00 UTC,77.3277
2016-04-27 00:00:00 UTC,57.6829
2016-04-28 00:00:00 UTC,62.9111
2016-04-29 00:00:00 UTC,66.9349
2016-04-30 00:00:00 UTC,58.9523
2016-05-01 00:00:00 UTC,21.8128
2016-05-02 00:00:00 UTC,33.9249
2016-05-03 00:00:00 UTC,93.9816
2016-05-04 00:00:00 UTC,51.6747
2016-05-05 00:00:00 UTC,51.3701
2016-05-06 00:00:00 UTC,71.783
2016-05-07 00:00:00 UTC,33.657
2016-05-08 00:00:00 UTC,16.6594
2016-05-09 00:00:00 UTC,49.4593
2016-05-10 00:00:00 UTC,92.8738
2016-05-11 00:00:00 UTC,77.6351
2016-05-12 00:00:00 UTC,40.7406
2016-05-13 00:00:00 UTC,51.8542
2016-05-14 00:00:00 UTC,26.9538
2016-05-15 00:00:00 UTC,16.1788
2016-05-16 00:00:00 UTC,36.7949
2016-05-17 00:00:00 UTC,40.6116
2016-05-18 00:00:00 UTC,66.7341
2016-05-19 00:00:00 UTC,53.2109
2016-05-20 00:00:00 UTC,35.0568
2016-05-21 00:00:00 UTC,31.7096
2016-05-22 00:00:00 UTC,14.2939
2016-05-23 00:00:00 UTC,44.4748
2016-05-24 00:00:00 UTC,48.0112
2016-05-25 00:00:00 UTC,37.2525
2016-05-26 00:00:00 UTC,40.3999
2016-05-27 00:00:00 UTC,80.0167
2016-05-28 00:00:00 UTC,79.4994
2016-05-29 00:00:00 UTC,41.0974
2016-05-30 00:00:00 UTC,62.515
2016-05-31 00:00:00 UTC,43.5127
2016-06-01 00:00:00 UTC,29.8096
2016-06-02 00:00:00 UTC,46.7781
2016-06-03 00:00:00 UTC,47.4984
2016-06-04 00:00:00 UTC,46.724
2016-06-05 00:00:00 UTC,30.9517
2016-06-06 00:00:00 UTC,31.0746
2016-06-07 00:00:00 UTC,20.9393
2016-06-08 00:00:00 UTC,30.7024
2016-06-09 00:00:00 UTC,34.1082
2016-06-10 00:00:00 UTC,22.9365
2016-06-11 00:00:00 UTC,26.3909
2016-06-12 00:00:00 UTC,33.8203
2016-06-13 00:00:00 UTC,51.9458
2016-06-14 00:00:00 UTC,33.4544
2016-06-15 00:00:00 UTC,97.9577
2016-06-16 00:00:00 UTC,30.9331
2016-06-17 00:00:00 UTC,62.7038
2016-06-18 00:00:00 UTC,44.7657
2016-06-19 00:00:00 UTC,9.8147
2016-06-20 00:00:00 UTC,43.8263
2016-06-21 00:00:00 UTC,46.9532
2016-06-22 00:00:00 UTC,50.172
2016-06-23 00:00:00 UTC,34.5887
2016-06-24 00:00:00 UTC,45.6542
2016-06-25 00:00:00 UTC,36.6792
2016-06-26 00:00:00 UTC,21.1783
2016-06-27 00:00:00 UTC,40.5944
2016-06-28 00:00:00 UTC,35.4239
2016-06-29 00:00:00 UTC,40.5575
2016-06-30 00:00:00 UTC,39.1717
2016-07-01 00:00:00 UTC,37.5429
2016-07-02 00:00:00 UTC,32.5245
2016-07-03 00:00:00 UTC,15.6431
2016-07-04 00:00:00 UTC,31.6269
2016-07-05 00:00:00 UTC,24.6546
2016-07-06 00:00:00 UTC,36.4205
2016-07-07 00:00:00 UTC,40.8487
2016-07-08 00:00:00 UTC,40.3908
2016-07-09 00:00:00 UTC,40.5804
2016-07-10 00:00:00 UTC,17.3381
2016-07-11 00:00:00 UTC,29.1129
2016-07-12 00:00:00 UTC,36.2074
2016-07-13 00:00:00 UTC,27.044
2016-07-14 00:00:00 UTC,27.2113
2016-07-15 00:00:00 UTC,35.346
2016-07-16 00:00:00 UTC,26.5551
2016-07-17 00:00:00 UTC,21.7651
2016-07-18 00:00:00 UTC,27.9435
2016-07-19 00:00:00 UTC,20.8609
2016-07-20 00:00:00 UTC,30.5104
2016-07-21 00:00:00 UTC,39.6995
2016-07-22 00:00:00 UTC,24.7771
2016-07-23 00:00:00 UTC,23.3824
2016-07-24 00:00:00 UTC,17.3702
2016-07-25 00:00:00 UTC,43.4995
2016-07-26 00:00:00 UTC,62.0215
2016-07-27 00:00:00 UTC,28.5993
2016-07-28 00:00:00 UTC,28.3892
2016-07-29 00:00:00 UTC,42.1041
2016-07-30 00:00:00 UTC,21.0617
2016-07-31 00:00:00 UTC,15.2744
2016-08-01 00:00:00 UTC,41.3461
2016-08-02 00:00:00 UTC,30.222
2016-08-03 00:00:00 UTC,39.1099
2016-08-04 00:00:00 UTC,35.5143
2016-08-05 00:00:00 UTC,33.892
2016-08-06 00:00:00 UTC,36.7479
2016-08-07 00:00:00 UTC,26.5326
2016-08-08 00:00:00 UTC,40.7554
2016-08-09 00:00:00 UTC,37.5938
2016-08-10 00:00:00 UTC,31.1137
2016-08-11 00:00:00 UTC,55.9664
2016-08-12 00:00:00 UTC,35.7025
2016-08-13 00:00:00 UTC,29.5401
2016-08-14 00:00:00 UTC,16.3751
2016-08-15 00:00:00 UTC,17.4214
2016-08-16 00:00:00 UTC,34.0629
2016-08-17 00:00:00 UTC,43.3034
2016-08-18 00:00:00 UTC,36.5124
2016-08-19 00:00:00 UTC,42.2956
2016-08-20 00:00:00 UTC,39.6938
2016-08-21 00:00:00 UTC,14.0902
2016-08-22 00:00:00 UTC,50.6511
2016-08-23 00:00:00 UTC,36.488
2016-08-24 00:00:00 UTC,27.5868
2016-08-25 00:00:00 UTC,55.6782
2016-08-26 00:00:00 UTC,48.79
2016-08-27 00:00:00 UTC,28.2769
2016-08-28 00:00:00 UTC,30.0573
2016-08-29 00:00:00 UTC,36.0308
2016-08-30 00:00:00 UTC,37.5114
2016-08-31 00:00:00 UTC,41.0957
2016-09-01 00:00:00 UTC,55.1899
2016-09-02 00:00:00 UTC,45.9509
2016-09-03 00:00:00 UTC,43.4413
2016-09-04 00:00:00 UTC,33.0475
2016-09-05 00:00:00 UTC,21.6654
2016-09-06 00:00:00 UTC,48.184
2016-09-07 00:00:00 UTC,62.751
2016-09-08 00:00:00 UTC,46.9279
2016-09-09 00:00:00 UTC,42.4601
2016-09-10 00:00:00 UTC,37.2943
2016-09-11 00:00:00 UTC,30.2299
2016-09-12 00:00:00 UTC,37.0422
2016-09-13 00:00:00 UTC,22.2491
2016-09-14 00:00:00 UTC,51.2684
2016-09-15 00:00:00 UTC,53.8239
2016-09-16 00:00:00 UTC,46.479
2016-09-17 00:00:00 UTC,65.1525
2016-09-18 00:00:00 UTC,26.2405
2016-09-19 00:00:00 UTC,39.6948
