Time,localbitcoins
2016-09-20 00:00:00 UTC,54.1044
2016-09-21 00:00:00 UTC,34.4358
2016-09-22 00:00:00 UTC,93.7775
2016-09-23 00:00:00 UTC,42.1436
2016-09-24 00:00:00 UTC,29.4538
2016-09-25 00:00:00 UTC,19.8032
2016-09-26 00:00:00 UTC,49.8197
2016-09-27 00:00:00 UTC,58.574
2016-09-28 00:00:00 UTC,52.0784
2016-09-29 00:00:00 UTC,34.8259
2016-09-30 00:00:00 UTC,26.1015
2016-10-01 00:00:00 UTC,38.0427
2016-10-02 00:00:00 UTC,33.0307
2016-10-03 00:00:00 UTC,36.779
2016-10-04 00:00:00 UTC,68.7611
2016-10-05 00:00:00 UTC,77.2811
2016-10-06 00:00:00 UTC,39.213
2016-10-07 00:00:00 UTC,30.1913
2016-10-08 00:00:00 UTC,38.9561
2016-10-09 00:00:00 UTC,26.6233
2016-10-10 00:00:00 UTC,24.4942
2016-10-11 00:00:00 UTC,42.7257
2016-10-12 00:00:00 UTC,38.1916
2016-10-13 00:00:00 UTC,40.6503
2016-10-14 00:00:00 UTC,47.906
2016-10-15 00:00:00 UTC,48.6083
2016-10-16 00:00:00 UTC,29.937
2016-10-17 00:00:00 UTC,35.1047
2016-10-18 00:00:00 UTC,29.5051
2016-10-19 00:00:00 UTC,29.1928
2016-10-20 00:00:00 UTC,40.9723
2016-10-21 00:00:00 UTC,46.7283
2016-10-22 00:00:00 UTC,31.9451
2016-10-23 00:00:00 UTC,36.0118
2016-10-24 00:00:00 UTC,26.5105
2016-10-25 00:00:00 UTC,33.6264
2016-10-26 00:00:00 UTC,44.4944
2016-10-27 00:00:00 UTC,54.2453
2016-10-28 00:00:00 UTC,30.4588
2016-10-29 00:00:00 UTC,49.8025
2016-10-30 00:00:00 UTC,19.1251
2016-10-31 00:00:00 UTC,31.3346
2016-11-01 00:00:00 UTC,47.1023
2016-11-02 00:00:00 UTC,38.8132
2016-11-03 00:00:00 UTC,45.8584
2016-11-04 00:00:00 UTC,40.9551
2016-11-05 00:00:00 UTC,44.6789
2016-11-06 00:00:00 UTC,18.5595
2016-11-07 00:00:00 UTC,33.5632
2016-11-08 00:00:00 UTC,37.8504
2016-11-09 00:00:00 UTC,25.1956
2016-11-10 00:00:00 UTC,23.2557
2016-11-11 00:00:00 UTC,29.2128
2016-11-12 00:00:00 UTC,38.0883
2016-11-13 00:00:00 UTC,17.4413
2016-11-14 00:00:00 UTC,25.0437
2016-11-15 00:00:00 UTC,46.6396
2016-11-16 00:00:00 UTC,49.9704
2016-11-17 00:00:00 UTC,57.0366
2016-11-18 00:00:00 UTC,48.3456
2016-11-19 00:00:00 UTC,24.9146
2016-11-20 00:00:00 UTC,28.2632
2016-11-21 00:00:00 UTC,62.2972
2016-11-22 00:00:00 UTC,47.3171
2016-11-23 00:00:00 UTC,60.4102
2016-11-24 00:00:00 UTC,65.395
2016-11-25 00:00:00 UTC,74.4408
2016-11-26 00:00:00 UTC,88.8183
2016-11-27 00:00:00 UTC,36.5269
2016-11-28 00:00:00 UTC,47.2799
2016-11-29 00:00:00 UTC,63.8406
2016-11-30 00:00:00 UTC,60.6459
2016-12-01 00:00:00 UTC,43.8604
2016-12-02 00:00:00 UTC,56.7699
2016-12-03 00:00:00 UTC,41.3603
2016-12-04 00:00:00 UTC,31.7466
2016-12-05 00:00:00 UTC,34.2123
2016-12-06 00:00:00 UTC,42.6412
2016-12-07 00:00:00 UTC,33.8729
2016-12-08 00:00:00 UTC,34.4867
2016-12-09 00:00:00 UTC,49.2275
2016-12-10 00:00:00 UTC,23.1103
2016-12-11 00:00:00 UTC,17.3841
2016-12-12 00:00:00 UTC,51.3843
2016-12-13 00:00:00 UTC,39.9527
2016-12-14 00:00:00 UTC,33.1021
2016-12-15 00:00:00 UTC,25.3969
2016-12-16 00:00:00 UTC,42.379
2016-12-17 00:00:00 UTC,31.2357
2016-12-18 00:00:00 UTC,25.4606
2016-12-19 00:00:00 UTC,40.1361
2016-12-20 00:00:00 UTC,31.7278
2016-12-21 00:00:00 UTC,51.2708
2016-12-22 00:00:00 UTC,48.5053
2016-12-23 00:00:00 UTC,42.6672
2016-12-24 00:00:00 UTC,44.8533
2016-12-25 00:00:00 UTC,12.774
2016-12-26 00:00:00 UTC,32.3229
2016-12-27 00:00:00 UTC,50.0954
2016-12-28 00:00:00 UTC,56.1372
2016-12-29 00:00:00 UTC,45.707
2016-12-30 00:00:00 UTC,29.84
2016-12-31 00:00:00 UTC,16.6998
2017-01-01 00:00:00 UTC,26.1036
2017-01-02 00:00:00 UTC,50.6124
2017-01-03 00:00:00 UTC,38.1678
2017-01-04 00:00:00 UTC,47.3253
2017-01-05 00:00:00 UTC,46.1202
2017-01-06 00:00:00 UTC,61.4837
2017-01-07 00:00:00 UTC,90.4986
2017-01-08 00:00:00 UTC,29.2578
2017-01-09 00:00:00 UTC,51.181
2017-01-10 00:00:00 UTC,32.7201
2017-01-11 00:00:00 UTC,84.9402
2017-01-12 00:00:00 UTC,88.0674
2017-01-13 00:00:00 UTC,80.6445
2017-01-14 00:00:00 UTC,19.1807
2017-01-15 00:00:00 UTC,18.6092
2017-01-16 00:00:00 UTC,63.0263
2017-01-17 00:00:00 UTC,62.4706
2017-01-18 00:00:00 UTC,61.6659
2017-01-19 00:00:00 UTC,52.228
2017-01-20 00:00:00 UTC,60.7556
2017-01-21 00:00:00 UTC,48.4236
2017-01-22 00:00:00 UTC,25.051
2017-01-23 00:00:00 UTC,29.6586
2017-01-24 00:00:00 UTC,40.7931
2017-01-25 00:00:00 UTC,45.0535
2017-01-26 00:00:00 UTC,26.1458
2017-01-27 00:00:00 UTC,41.5356
2017-01-28 00:00:00 UTC,28.7869
2017-01-29 00:00:00 UTC,19.61
2017-01-30 00:00:00 UTC,47.2381
2017-01-31 00:00:00 UTC,31.507
2017-02-01 00:00:00 UTC,48.0487
2017-02-02 00:00:00 UTC,46.098
2017-02-03 00:00:00 UTC,39.5668
2017-02-04 00:00:00 UTC,37.8373
2017-02-05 00:00:00 UTC,45.1714
2017-02-06 00:00:00 UTC,35.056
2017-02-07 00:00:00 UTC,30.4893
2017-02-08 00:00:00 UTC,38.5695
2017-02-09 00:00:00 UTC,33.7459
2017-02-10 00:00:00 UTC,37.2298
2017-02-11 00:00:00 UTC,22.648
2017-02-12 00:00:00 UTC,18.7959
2017-02-13 00:00:00 UTC,36.6521
2017-02-14 00:00:00 UTC,34.4213
2017-02-15 00:00:00 UTC,30.6356
2017-02-16 00:00:00 UTC,22.807
2017-02-17 00:00:00 UTC,34.1547
2017-02-18 00:00:00 UTC,35.1873
2017-02-19 00:00:00 UTC,31.1149
2017-02-20 00:00:00 UTC,50.4329
2017-02-21 00:00:00 UTC,41.9438
2017-02-22 00:00:00 UTC,30.3334
2017-02-23 00:00:00 UTC,40.9537
2017-02-24 00:00:00 UTC,48.3011
2017-02-25 00:00:00 UTC,32.4095
2017-02-26 00:00:00 UTC,18.2672
2017-02-27 00:00:00 UTC,39.5723
2017-02-28 00:00:00 UTC,37.2227
2017-03-01 00:00:00 UTC,34.0135
2017-03-02 00:00:00 UTC,100.1892
2017-03-03 00:00:00 UTC,63.9243
2017-03-04 00:00:00 UTC,32.1683
2017-03-05 00:00:00 UTC,22.9365
2017-03-06 00:00:00 UTC,36.1033
2017-03-07 00:00:00 UTC,27.0773
2017-03-08 00:00:00 UTC,39.4023
2017-03-09 00:00:00 UTC,41.7052
2017-03-10 00:00:00 UTC,29.5981
2017-03-11 00:00:00 UTC,18.7456
2017-03-12 00:00:00 UTC,19.1578
2017-03-13 00:00:00 UTC,24.1244
2017-03-14 00:00:00 UTC,45.5972
2017-03-15 00:00:00 UTC,28.62403727
2017-03-16 00:00:00 UTC,30.39977324
2017-03-17 00:00:00 UTC,35.42988591
2017-03-18 00:00:00 UTC,45.2236708
2017-03-19 00:00:00 UTC,18.42902321
2017-03-20 00:00:00 UTC,34.61898309
2017-03-21 00:00:00 UTC,85.82099974
2017-03-22 00:00:00 UTC,55.82529686
2017-03-23 00:00:00 UTC,56.17407662
2017-03-24 00:00:00 UTC,44.40535582
2017-03-25 00:00:00 UTC,48.29844425
2017-03-26 00:00:00 UTC,17.29332554
2017-03-27 00:00:00 UTC,29.52508774
2017-03-28 00:00:00 UTC,53.87889068
2017-03-29 00:00:00 UTC,29.5242698
2017-03-30 00:00:00 UTC,28.83306519
2017-03-31 00:00:00 UTC,50.18470284
2017-04-01 00:00:00 UTC,30.29925487
2017-04-02 00:00:00 UTC,23.38445388
2017-04-03 00:00:00 UTC,63.97618735
2017-04-04 00:00:00 UTC,43.39006172
2017-04-05 00:00:00 UTC,37.48949249
2017-04-06 00:00:00 UTC,29.40841885
2017-04-07 00:00:00 UTC,23.82250785
2017-04-08 00:00:00 UTC,31.65446948
2017-04-09 00:00:00 UTC,17.58079814
2017-04-10 00:00:00 UTC,60.2239661
2017-04-11 00:00:00 UTC,51.41471862
2017-04-12 00:00:00 UTC,39.47196471
2017-04-13 00:00:00 UTC,37.95149401
2017-04-14 00:00:00 UTC,26.2798394
2017-04-15 00:00:00 UTC,32.87630398
2017-04-16 00:00:00 UTC,14.27201068
2017-04-17 00:00:00 UTC,28.53496067
2017-04-18 00:00:00 UTC,49.45094703
2017-04-19 00:00:00 UTC,31.53624601
2017-04-20 00:00:00 UTC,28.92557612
2017-04-21 00:00:00 UTC,29.54640442
2017-04-22 00:00:00 UTC,22.64677023
2017-04-23 00:00:00 UTC,12.89657755
2017-04-24 00:00:00 UTC,29.91316562
2017-04-25 00:00:00 UTC,33.97384824
2017-04-26 00:00:00 UTC,33.83120488
2017-04-27 00:00:00 UTC,33.63049343
2017-04-28 00:00:00 UTC,49.50331887
2017-04-29 00:00:00 UTC,36.55700927
2017-04-30 00:00:00 UTC,16.06587639
2017-05-01 00:00:00 UTC,28.08373812
2017-05-02 00:00:00 UTC,43.0806803
2017-05-03 00:00:00 UTC,37.29243391
2017-05-04 00:00:00 UTC,49.05898436
2017-05-05 00:00:00 UTC,42.65271662
2017-05-06 00:00:00 UTC,40.82846766
2017-05-07 00:00:00 UTC,24.65447402
2017-05-08 00:00:00 UTC,36.81400372
2017-05-09 00:00:00 UTC,50.21097783
2017-05-10 00:00:00 UTC,30.8338954
2017-05-11 00:00:00 UTC,45.50202672
2017-05-12 00:00:00 UTC,28.17440979
2017-05-13 00:00:00 UTC,28.63480567
2017-05-14 00:00:00 UTC,13.64892751
2017-05-15 00:00:00 UTC,27.43238565
2017-05-16 00:00:00 UTC,30.39857139
2017-05-17 00:00:00 UTC,26.594889
2017-05-18 00:00:00 UTC,46.60532355
2017-05-19 00:00:00 UTC,35.44385363
2017-05-20 00:00:00 UTC,42.18310581
2017-05-21 00:00:00 UTC,24.820126
2017-05-22 00:00:00 UTC,44.41218476
2017-05-23 00:00:00 UTC,41.33675519
2017-05-24 00:00:00 UTC,54.87785932
2017-05-25 00:00:00 UTC,78.52463311
2017-05-26 00:00:00 UTC,43.05127699
2017-05-27 00:00:00 UTC,37.46192682
2017-05-28 00:00:00 UTC,20.31238955
2017-05-29 00:00:00 UTC,38.89446861
2017-05-30 00:00:00 UTC,28.00452219
2017-05-31 00:00:00 UTC,60.5559063
2017-06-01 00:00:00 UTC,33.73667814
2017-06-02 00:00:00 UTC,31.45211112
2017-06-03 00:00:00 UTC,39.30013392
2017-06-04 00:00:00 UTC,15.21501035
2017-06-05 00:00:00 UTC,40.32300853
2017-06-06 00:00:00 UTC,51.43265841
2017-06-07 00:00:00 UTC,29.10319387
2017-06-08 00:00:00 UTC,37.72349149
2017-06-09 00:00:00 UTC,28.23980395
2017-06-10 00:00:00 UTC,16.32589373
2017-06-11 00:00:00 UTC,18.92848068
2017-06-12 00:00:00 UTC,43.0449416
2017-06-13 00:00:00 UTC,29.86586495
2017-06-14 00:00:00 UTC,24.4574164
2017-06-15 00:00:00 UTC,56.07669965
2017-06-16 00:00:00 UTC,26.66888883
2017-06-17 00:00:00 UTC,27.91531978
2017-06-18 00:00:00 UTC,17.40021411
2017-06-19 00:00:00 UTC,38.8760317
2017-06-20 00:00:00 UTC,40.14471494
2017-06-21 00:00:00 UTC,32.13962341
2017-06-22 00:00:00 UTC,22.09315194
2017-06-23 00:00:00 UTC,20.65854147
2017-06-24 00:00:00 UTC,22.22862462
2017-06-25 00:00:00 UTC,14.18170664
2017-06-26 00:00:00 UTC,26.8199037
2017-06-27 00:00:00 UTC,29.52759961
2017-06-28 00:00:00 UTC,24.31966388
2017-06-29 00:00:00 UTC,27.2431505
2017-06-30 00:00:00 UTC,28.22019484
2017-07-01 00:00:00 UTC,27.2949067
2017-07-02 00:00:00 UTC,18.99518854
2017-07-03 00:00:00 UTC,28.97643455
2017-07-04 00:00:00 UTC,14.89515814
2017-07-05 00:00:00 UTC,21.26972602
2017-07-06 00:00:00 UTC,29.48587893
2017-07-07 00:00:00 UTC,20.56803514
2017-07-08 00:00:00 UTC,18.03823144
2017-07-09 00:00:00 UTC,8.63316778
2017-07-10 00:00:00 UTC,16.15532649
2017-07-11 00:00:00 UTC,29.72499724
2017-07-12 00:00:00 UTC,24.4529929
2017-07-13 00:00:00 UTC,20.30453702
2017-07-14 00:00:00 UTC,25.98627125
2017-07-15 00:00:00 UTC,61.48219926
2017-07-16 00:00:00 UTC,16.49230807
2017-07-17 00:00:00 UTC,37.15137872
2017-07-18 00:00:00 UTC,46.72610706
2017-07-19 00:00:00 UTC,26.49869977
2017-07-20 00:00:00 UTC,35.61397916
2017-07-21 00:00:00 UTC,25.16147337
2017-07-22 00:00:00 UTC,15.70180178
2017-07-23 00:00:00 UTC,12.58832179
2017-07-24 00:00:00 UTC,18.4641853
2017-07-25 00:00:00 UTC,24.23634344
2017-07-26 00:00:00 UTC,18.5851531
2017-07-27 00:00:00 UTC,20.93033955
2017-07-28 00:00:00 UTC,36.22989581
2017-07-29 00:00:00 UTC,30.02927781
2017-07-30 00:00:00 UTC,21.29547374
2017-07-31 00:00:00 UTC,30.51390609
2017-08-01 00:00:00 UTC,20.53623361
2017-08-02 00:00:00 UTC,17.20558425
2017-08-03 00:00:00 UTC,22.6783471
2017-08-04 00:00:00 UTC,25.97811162
2017-08-05 00:00:00 UTC,34.71190009
2017-08-06 00:00:00 UTC,35.19229802
2017-08-07 00:00:00 UTC,19.29861193
2017-08-08 00:00:00 UTC,36.22614016
2017-08-09 00:00:00 UTC,22.85184491
2017-08-10 00:00:00 UTC,23.55975055
2017-08-11 00:00:00 UTC,35.99014911
2017-08-12 00:00:00 UTC,21.96388413
2017-08-13 00:00:00 UTC,27.61144273
2017-08-14 00:00:00 UTC,15.98431297
2017-08-15 00:00:00 UTC,19.51359789
2017-08-16 00:00:00 UTC,13.46745913
2017-08-17 00:00:00 UTC,19.77780324
2017-08-18 00:00:00 UTC,28.55537466
2017-08-19 00:00:00 UTC,17.44041943
2017-08-20 00:00:00 UTC,7.6970131
2017-08-21 00:00:00 UTC,13.80553304
2017-08-22 00:00:00 UTC,22.79203061
2017-08-23 00:00:00 UTC,17.82964657
2017-08-24 00:00:00 UTC,17.78139628
2017-08-25 00:00:00 UTC,15.57466018
2017-08-26 00:00:00 UTC,9.94034506
2017-08-27 00:00:00 UTC,9.68915678
2017-08-28 00:00:00 UTC,21.32444291
2017-08-29 00:00:00 UTC,24.59244427
2017-08-30 00:00:00 UTC,33.86073625
2017-08-31 00:00:00 UTC,21.8148834
2017-09-01 00:00:00 UTC,26.15158585
2017-09-02 00:00:00 UTC,19.27992637
2017-09-03 00:00:00 UTC,14.85588243
2017-09-04 00:00:00 UTC,41.0580552
2017-09-05 00:00:00 UTC,35.16782577
2017-09-06 00:00:00 UTC,31.7578827
2017-09-07 00:00:00 UTC,24.56952753
2017-09-08 00:00:00 UTC,37.13891887
2017-09-09 00:00:00 UTC,27.31127577
2017-09-10 00:00:00 UTC,12.83312332
2017-09-11 00:00:00 UTC,34.58868477
2017-09-12 00:00:00 UTC,38.33969373
2017-09-13 00:00:00 UTC,57.77641553
2017-09-14 00:00:00 UTC,39.7329431
2017-09-15 00:00:00 UTC,47.67402935
2017-09-16 00:00:00 UTC,28.19272098
2017-09-17 00:00:00 UTC,19.22713165
2017-09-18 00:00:00 UTC,35.99207562
2017-09-19 00:00:00 UTC,22.90426833
2017-09-20 00:00:00 UTC,23.66610593
2017-09-21 00:00:00 UTC,26.09489314
2017-09-22 00:00:00 UTC,29.47513371
2017-09-23 00:00:00 UTC,32.55619148
2017-09-24 00:00:00 UTC,13.85648484
2017-09-25 00:00:00 UTC,26.62403301
2017-09-26 00:00:00 UTC,19.22999228
2017-09-27 00:00:00 UTC,28.33382617
2017-09-28 00:00:00 UTC,21.52382807
2017-09-29 00:00:00 UTC,17.13747259
2017-09-30 00:00:00 UTC,18.8168118
2017-10-01 00:00:00 UTC,12.51927963
2017-10-02 00:00:00 UTC,28.47527907
2017-10-03 00:00:00 UTC,28.74116613
2017-10-04 00:00:00 UTC,24.15035679
2017-10-05 00:00:00 UTC,23.26877615
2017-10-06 00:00:00 UTC,22.98619244
2017-10-07 00:00:00 UTC,21.91248431
2017-10-08 00:00:00 UTC,20.04251894
2017-10-09 00:00:00 UTC,32.06163767
2017-10-10 00:00:00 UTC,41.77765016
2017-10-11 00:00:00 UTC,21.54393315
2017-10-12 00:00:00 UTC,33.43436212
2017-10-13 00:00:00 UTC,25.24658625
2017-10-14 00:00:00 UTC,19.84664813
2017-10-15 00:00:00 UTC,25.69125954
2017-10-16 00:00:00 UTC,24.85751367
2017-10-17 00:00:00 UTC,21.36825979
2017-10-18 00:00:00 UTC,34.25083172
2017-10-19 00:00:00 UTC,14.33960025
2017-10-20 00:00:00 UTC,16.46185067
2017-10-21 00:00:00 UTC,16.88693476
2017-10-22 00:00:00 UTC,11.5306323
2017-10-23 00:00:00 UTC,20.03617252
2017-10-24 00:00:00 UTC,16.91144284
2017-10-25 00:00:00 UTC,16.91935358
2017-10-26 00:00:00 UTC,14.301822
2017-10-27 00:00:00 UTC,16.71996855
2017-10-28 00:00:00 UTC,12.18375026
2017-10-29 00:00:00 UTC,12.3082323
2017-10-30 00:00:00 UTC,25.23612153
2017-10-31 00:00:00 UTC,17.53196198
2017-11-01 00:00:00 UTC,39.01881296
2017-11-02 00:00:00 UTC,27.29628406
2017-11-03 00:00:00 UTC,19.61313455
2017-11-04 00:00:00 UTC,13.43774112
2017-11-05 00:00:00 UTC,8.64071082
2017-11-06 00:00:00 UTC,11.47645973
2017-11-07 00:00:00 UTC,13.06229562
2017-11-08 00:00:00 UTC,16.87392871
2017-11-09 00:00:00 UTC,12.93114668
2017-11-10 00:00:00 UTC,17.98553999
2017-11-11 00:00:00 UTC,16.29246738
2017-11-12 00:00:00 UTC,15.16712269
2017-11-13 00:00:00 UTC,15.04143637
2017-11-14 00:00:00 UTC,14.71766873
2017-11-15 00:00:00 UTC,15.55487353
2017-11-16 00:00:00 UTC,16.2219109
2017-11-17 00:00:00 UTC,22.15455777
2017-11-18 00:00:00 UTC,13.55302754
2017-11-19 00:00:00 UTC,13.26139544
2017-11-20 00:00:00 UTC,18.54575363
2017-11-21 00:00:00 UTC,14.94503829
2017-11-22 00:00:00 UTC,15.86556561
2017-11-23 00:00:00 UTC,12.62615919
2017-11-24 00:00:00 UTC,11.50325576
2017-11-25 00:00:00 UTC,13.38958012
2017-11-26 00:00:00 UTC,13.71753852
2017-11-27 00:00:00 UTC,17.98661459
2017-11-28 00:00:00 UTC,37.73502828
2017-11-29 00:00:00 UTC,42.52598544
2017-11-30 00:00:00 UTC,27.81402393
2017-12-01 00:00:00 UTC,26.47293186
2017-12-02 00:00:00 UTC,17.0334015
2017-12-03 00:00:00 UTC,15.77950483
2017-12-04 00:00:00 UTC,15.76378807
2017-12-05 00:00:00 UTC,25.93487379
2017-12-06 00:00:00 UTC,16.93554737
2017-12-07 00:00:00 UTC,17.07576575
2017-12-08 00:00:00 UTC,11.87141676
2017-12-09 00:00:00 UTC,8.94584115
2017-12-10 00:00:00 UTC,14.16880563
2017-12-11 00:00:00 UTC,18.3268825
2017-12-12 00:00:00 UTC,19.66607287
2017-12-13 00:00:00 UTC,23.75743635
2017-12-14 00:00:00 UTC,30.73861651
2017-12-15 00:00:00 UTC,36.33934645
2017-12-16 00:00:00 UTC,28.4079395
2017-12-17 00:00:00 UTC,10.09518576
2017-12-18 00:00:00 UTC,24.69664229
2017-12-19 00:00:00 UTC,12.3321694
2017-12-20 00:00:00 UTC,17.47071117
2017-12-21 00:00:00 UTC,10.95637632
2017-12-22 00:00:00 UTC,15.46111955
2017-12-23 00:00:00 UTC,10.24060696
2017-12-24 00:00:00 UTC,5.93266659
2017-12-25 00:00:00 UTC,10.45044312
2017-12-26 00:00:00 UTC,25.49335009
2017-12-27 00:00:00 UTC,14.53541259
2017-12-28 00:00:00 UTC,22.53062993
2017-12-29 00:00:00 UTC,12.51440072
2017-12-30 00:00:00 UTC,17.92139122
2017-12-31 00:00:00 UTC,8.69464394
2018-01-01 00:00:00 UTC,11.47704154
2018-01-02 00:00:00 UTC,14.88043615
2018-01-03 00:00:00 UTC,12.34756209
2018-01-04 00:00:00 UTC,15.57840478
2018-01-05 00:00:00 UTC,15.98034532
2018-01-06 00:00:00 UTC,16.66341653
2018-01-07 00:00:00 UTC,9.27729177
2018-01-08 00:00:00 UTC,13.89727892
2018-01-09 00:00:00 UTC,16.98843681
2018-01-10 00:00:00 UTC,12.34698906
2018-01-11 00:00:00 UTC,15.24943573
2018-01-12 00:00:00 UTC,13.27161498
2018-01-13 00:00:00 UTC,14.81536055
2018-01-14 00:00:00 UTC,7.46376685
2018-01-15 00:00:00 UTC,14.76102265
2018-01-16 00:00:00 UTC,16.1255427
2018-01-17 00:00:00 UTC,22.78983751
2018-01-18 00:00:00 UTC,18.29309687
2018-01-19 00:00:00 UTC,15.71501715
2018-01-20 00:00:00 UTC,14.38563257
2018-01-21 00:00:00 UTC,12.43457723
2018-01-22 00:00:00 UTC,14.33745153
2018-01-23 00:00:00 UTC,12.23141157
2018-01-24 00:00:00 UTC,12.00669454
2018-01-25 00:00:00 UTC,18.50916294
2018-01-26 00:00:00 UTC,11.01392118
2018-01-27 00:00:00 UTC,7.52946682
2018-01-28 00:00:00 UTC,10.45154082
2018-01-29 00:00:00 UTC,13.7961303
2018-01-30 00:00:00 UTC,14.71514458
2018-01-31 00:00:00 UTC,19.45059245
2018-02-01 00:00:00 UTC,21.48576374
2018-02-02 00:00:00 UTC,25.63024988
2018-02-03 00:00:00 UTC,17.51858187
2018-02-04 00:00:00 UTC,11.81458668
2018-02-05 00:00:00 UTC,23.43992417
2018-02-06 00:00:00 UTC,40.55045936
2018-02-07 00:00:00 UTC,22.13552599
2018-02-08 00:00:00 UTC,29.56289165
2018-02-09 00:00:00 UTC,18.51092934
2018-02-10 00:00:00 UTC,10.59755424
2018-02-11 00:00:00 UTC,8.44587968
2018-02-12 00:00:00 UTC,14.72720538
2018-02-13 00:00:00 UTC,14.81612731
2018-02-14 00:00:00 UTC,14.93091929
2018-02-15 00:00:00 UTC,18.29445237
2018-02-16 00:00:00 UTC,14.4974779
2018-02-17 00:00:00 UTC,12.21230357
2018-02-18 00:00:00 UTC,9.03905861
2018-02-19 00:00:00 UTC,17.8344864
2018-02-20 00:00:00 UTC,18.14175194
2018-02-21 00:00:00 UTC,9.54347093
